PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
5997,10.542106,2.35719,4.635308,-1.681819,0.310086,-0.482187,-69.737243,-83.930034,-140.894735
5998,10.826291,2.409693,4.521683,-1.850199,0.413845,-0.586736,-67.510821,-84.155708,-144.200186
5999,11.36476,2.617616,4.430772,-2.048994,0.509659,-0.673636,-64.401348,-84.389677,-148.493943
6000,12.040111,2.735304,4.376976,-2.254521,0.61257,-0.739456,-60.432864,-84.601905,-153.779616
6001,12.539584,2.975817,4.352919,-2.459373,0.735747,-0.790732,-55.351557,-84.761122,-160.286189
6002,13.072097,3.047741,4.313436,-2.687754,0.847783,-0.827593,-49.485929,-84.839901,-167.723426
6003,13.520101,3.057664,4.098861,-2.894437,0.97212,-0.852452,-42.903197,-84.804392,-175.985694
6004,13.736721,2.927116,3.859656,-3.052462,1.081643,-0.861105,-36.263426,-84.639942,175.588886
6005,13.932653,2.569957,3.620132,-3.152615,1.204673,-0.86672,-29.798827,-84.326943,167.292707
6006,13.888002,2.337117,3.338381,-3.184488,1.332918,-0.852432,-24.071826,-83.865761,159.699893
6007,13.692783,1.918648,3.098758,-3.144621,1.44835,-0.833367,-19.182615,-83.263549,152.980151
6008,13.429664,1.499863,2.766836,-2.99588,1.574555,-0.820925,-15.158847,-82.53916,147.194562
6009,13.111155,1.308889,2.631337,-2.78616,1.702711,-0.815648,-11.80475,-81.691861,142.210709
6010,12.677817,1.330166,2.409069,-2.598045,1.823267,-0.828151,-9.054268,-80.749438,137.920425
6011,12.270832,1.146732,2.273129,-2.371909,1.905104,-0.849101,-6.726155,-79.727109,134.193034
6012,11.953328,1.076726,2.045992,-2.146419,1.993159,-0.875034,-4.753519,-78.640356,130.931669
6013,11.490592,0.583571,1.88204,-1.841484,2.095861,-0.883435,-3.028179,-77.468563,128.103509
6014,10.989748,0.559512,1.859052,-1.604645,2.180651,-0.912235,-1.505324,-76.24037,125.594526
6015,10.482579,0.439868,1.719967,-1.349925,2.264454,-0.932099,-0.124393,-74.942541,123.383793
6016,9.899831,0.063496,1.633904,-0.938784,2.336884,-0.932817,1.186354,-73.598435,121.46221
6017,9.68046,0.329956,1.601656,-0.586623,2.408839,-0.980797,2.531456,-72.192685,119.71653
6018,9.719033,0.969685,1.51372,-0.378458,2.433206,-1.059323,3.886347,-70.766581,118.057915
6019,9.337766,1.118653,1.403505,-0.21867,2.465354,-1.123944,5.219052,-69.299484,116.522317
6020,8.944506,1.083778,1.218342,-0.068522,2.472704,-1.193779,6.538988,-67.820008,115.061013
6021,8.736352,1.004483,1.0226,0.11934,2.479342,-1.242304,7.856517,-66.312372,113.689835
6022,8.484886,1.092126,0.952816,0.298974,2.4781,-1.278015,9.155549,-64.799801,112.449983
6023,8.335655,1.390923,0.910032,0.431304,2.46566,-1.322705,10.441863,-63.270244,111.28859
6024,8.207568,1.59307,0.834776,0.515764,2.449276,-1.354434,11.680353,-61.744133,110.224439
6025,8.027938,1.769783,0.830302,0.574662,2.424944,-1.383307,12.872378,-60.2092,109.220435
