PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
6018,6.625354,1.010345,-2.384909,0.581566,-0.650885,4.531013,91.955247,-50.691026,-83.038574
6019,7.126681,1.497784,-2.370476,0.526626,-0.684243,4.722748,92.908384,-53.385056,-83.848812
6020,7.790599,1.959072,-2.544145,0.421707,-0.726802,4.911584,93.979493,-56.168913,-84.864103
6021,8.350674,2.076008,-2.522232,0.256042,-0.803152,5.071264,95.219615,-59.035631,-86.142607
6022,8.988087,1.905194,-2.481306,0.184846,-0.936006,5.212894,96.823307,-61.949655,-87.863246
6023,9.820184,2.048447,-2.394313,0.185667,-1.078167,5.333386,98.999347,-64.899103,-90.160202
6024,10.634525,2.483627,-2.112168,0.137252,-1.205522,5.440399,101.927066,-67.839601,-93.269103
6025,11.580385,2.97326,-2.118487,0.066279,-1.314782,5.528842,105.92666,-70.741845,-97.486122
6026,12.520948,3.584423,-1.993791,-0.041623,-1.456006,5.596217,111.553523,-73.513343,-103.421335
6027,13.939657,4.307365,-2.006464,-0.132351,-1.608868,5.697277,119.760821,-76.069785,-111.985116
6028,15.462921,5.583955,-2.369064,-0.088358,-1.679817,5.768309,131.603257,-78.204101,-124.180154
6029,16.927184,6.794151,-1.452208,-0.474323,-1.621705,5.784486,147.398799,-79.66816,-140.529893
6030,17.430886,6.405342,-0.921391,-1.02465,-1.605008,5.74565,165.922461,-80.133685,-159.935934
6031,18.827994,7.646607,-0.524421,-1.047982,-1.743059,5.662577,-176.142471,-79.417084,-178.749174
6032,21.350596,10.545776,-0.380109,-1.08467,-1.653412,5.53553,-162.101724,-77.87443,166.300178
6033,21.068694,13.772648,1.068532,-1.738024,-1.435574,5.350549,-152.287265,-75.91453,155.218578
6034,19.578284,14.776183,1.185409,-3.027529,-1.27705,5.070269,-146.178178,-73.793922,147.094304
6035,15.743225,13.424048,-0.725297,-3.919399,-1.177073,4.666125,-142.675399,-71.682393,141.088196
6036,12.125421,13.784922,-3.428644,-3.693721,-1.530932,4.190848,-140.973684,-69.506957,137.040533
6037,12.8979,19.01184,-2.204111,-3.712331,-2.031097,3.572533,-140.93173,-67.308667,134.718141
6038,14.141373,23.711325,2.020491,-4.52431,-2.068596,2.715973,-142.416176,-65.413319,133.50859
6039,13.552893,21.578711,7.373192,-5.177774,-1.667721,1.634861,-144.980365,-64.08505,133.070273
6040,14.733166,15.589705,9.837808,-4.660659,-0.955512,0.380865,-147.897762,-63.507605,133.345387
6041,13.876788,12.67205,10.102843,-3.508097,-0.102244,-0.763286,-150.725289,-63.677774,134.261899
6042,11.77258,14.107551,8.756433,-2.585258,0.368216,-1.645185,-153.715699,-64.303085,135.940864
6043,11.728728,10.576741,2.914648,-1.979168,0.367266,-2.178585,-157.061967,-65.012633,138.389975
6044,12.344774,6.476984,3.1369,-0.897338,0.464941,-2.437562,-160.20553,-65.768984,141.281713
6045,10.347644,-10.455438,-10.886542,0.075752,0.386136,-2.325591,-162.855998,-66.399891,144.22836
6046,19.861062,-32.000293,-3.573612,0.515124,0.299165,-1.439081,-164.277518,-66.79678,146.098676
6047,30.739211,-4.766155,5.509711,4.002279,1.087528,-2.330577,-164.657051,-67.753231,148.99861
6048,32.701135,21.868798,11.014312,3.091772,1.424978,-3.632177,-167.493755,-69.04675,153.954142
6049,13.94578,13.761139,4.226478,1.203644,1.381191,-3.536066,-171.787694,-70.189912,159.270408
6050,6.49645,-3.984859,-3.903213,0.988822,0.640867,-3.415217,-176.608672,-70.752803,164.986064
6051,0.024459,-1.215649,-7.07526,2.16862,0.376354,-3.0764,179.563436,-71.013441,170.351818
6052,5.124647,9.639589,-3.908912,1.683125,-0.26661,-2.998624,175.586895,-70.786978,175.580064
6053,8.264604,10.230885,-3.129559,0.404223,0.775069,-2.620886,171.356132,-71.056857,-179.699259
6054,7.477809,9.966401,-1.625582,-0.072249,0.242197,-2.48227,167.181944,-70.927348,-175.328529
6055,13.448183,5.628179,1.30771,-1.053226,0.658124,-2.252756,162.683738,-70.955024,-171.210037
6056,10.880754,2.439328,-0.189091,-0.059299,0.586792,-2.032307,159.149384,-70.891081,-167.506564
6057,13.120712,2.97629,-1.966394,-0.106364,0.545775,-2.00844,155.686557,-70.736904,-163.906998
6058,9.391278,2.273646,-2.590396,0.107557,0.652244,-1.962079,152.402398,-70.5799,-160.361386
6059,8.458386,3.900156,-1.434175,0.114459,0.489885,-1.912155,149.387425,-70.291104,-157.094507
6060,7.46491,3.611711,-1.972545,0.121186,0.417553,-1.713135,146.801355,-69.974444,-154.271205
6061,7.729769,3.385688,-1.424562,0.205623,0.282366,-1.454632,144.795281,-69.638584,-152.010787
6062,7.990162,4.115448,-1.99387,0.318613,0.145513,-1.223346,143.332781,-69.293824,-150.254327
6063,8.50018,5.369252,-2.130765,0.132154,0.05224,-1.04038,142.114884,-68.955393,-148.872538
6064,8.067555,4.976897,-2.040794,-0.100633,-0.018033,-0.881495,141.054713,-68.632613,-147.7974
6065,8.404183,4.328304,-1.682626,-0.234168,-0.090557,-0.742619,140.167759,-68.321209,-146.991168
6066,9.272966,3.393468,-2.255082,-0.238052,-0.131802,-0.625512,139.47019,-68.031436,-146.386855
6067,10.030263,3.174024,-2.701955,-0.168412,-0.156545,-0.526236,138.953407,-67.765236,-145.936303
6068,10.187934,2.984662,-3.909495,-0.223284,-0.188106,-0.435974,138.542595,-67.518671,-145.630615
6069,10.256275,3.031524,-3.348055,-0.171483,-0.20689,-0.387742,138.232154,-67.281183,-145.403791
6070,10.256368,3.539521,-2.373415,-0.320382,-0.209863,-0.348084,137.888025,-67.057623,-145.229766
6071,9.514956,3.007481,-2.444193,-0.361847,-0.178086,-0.30551,137.53547,-66.86304,-145.074917
6072,8.987893,3.135137,-2.797053,-0.390786,-0.187567,-0.26554,137.221204,-66.680118,-144.976772
6073,8.585096,3.137159,-3.272559,-0.378024,-0.174498,-0.195892,136.969802,-66.529166,-144.941772
6074,8.520782,3.167652,-3.707643,-0.412968,-0.185554,-0.14165,136.765014,-66.395279,-144.976674
6075,8.525157,3.200096,-3.635256,-0.453897,-0.208675,-0.106355,136.588953,-66.265169,-145.071279
6076,8.600985,3.263419,-3.206784,-0.538278,-0.200715,-0.070477,136.394626,-66.153151,-145.196147
6077,8.422326,2.954395,-2.814829,-0.58993,-0.190771,-0.061646,136.167569,-66.048416,-145.320346
6078,8.417537,2.715046,-2.607615,-0.588922,-0.177711,-0.059442,135.934712,-65.950666,-145.435003
6079,8.396284,2.551995,-2.402805,-0.520494,-0.144344,-0.075758,135.693952,-65.8598,-145.500721
6080,8.321762,2.283057,-2.552651,-0.442999,-0.092972,-0.099787,135.433206,-65.780934,-145.493322
6081,7.974143,2.218422,-3.325974,-0.308356,-0.054635,-0.146754,135.171057,-65.698264,-145.402225
6082,7.954087,2.134601,-3.884773,-0.230208,-0.032597,-0.196163,134.893547,-65.604823,-145.242592
6083,8.374104,2.409965,-3.906384,-0.175964,-0.013103,-0.230436,134.598495,-65.504498,-145.031735
6084,8.55288,2.781204,-3.482879,-0.193887,-0.003392,-0.283157,134.242849,-65.386471,-144.763058
6085,8.610759,2.908042,-2.965402,-0.223625,0.006696,-0.326198,133.824715,-65.253507,-144.446267
6086,8.464559,2.844406,-2.443076,-0.221065,-0.00216,-0.375191,133.380467,-65.096199,-144.096541
6087,8.234344,2.978419,-2.244803,-0.216833,-0.041433,-0.42612,132.934087,-64.900609,-143.743372
6088,7.935844,2.842516,-2.175399,-0.262044,-0.100518,-0.487095,132.472925,-64.65568,-143.399772
6089,7.699005,2.458242,-2.392281,-0.311042,-0.183027,-0.55718,132.006457,-64.347606,-143.082628
6090,7.593043,2.902972,-2.809545,-0.322214,-0.326898,-0.633712,131.611352,-63.951337,-142.848932
6091,7.720728,3.083735,-2.835325,-0.461005,-0.457222,-0.695471,131.21042,-63.477993,-142.698492
6092,8.105812,3.352179,-2.797205,-0.519282,-0.60471,-0.735927,130.882953,-62.93171,-142.665154
6093,8.715859,3.834254,-2.375235,-0.64969,-0.695938,-0.773724,130.535224,-62.334402,-142.694836
6094,8.693518,3.597299,-2.12434,-0.744908,-0.730042,-0.817879,130.138514,-61.705703,-142.729117
6095,9.4059,3.15037,-2.60788,-0.752272,-0.747165,-0.850391,129.735041,-61.056133,-142.762551
6096,10.346517,2.472245,-3.651072,-0.693759,-0.679731,-0.876861,129.304003,-60.420001,-142.724313
6097,11.284265,2.518658,-4.87556,-0.508554,-0.622514,-0.920275,128.914852,-59.784769,-142.613421
6098,12.041021,3.018452,-5.42397,-0.487691,-0.57673,-0.992603,128.470786,-59.133566,-142.422476
6099,11.985262,3.465178,-5.309128,-0.600835,-0.561639,-1.099785,127.900701,-58.43831,-142.160028
6100,10.684468,3.789975,-4.952041,-0.839277,-0.567683,-1.218389,127.152274,-57.685827,-141.844973
6101,9.529736,3.994744,-4.457853,-1.101374,-0.676701,-1.313947,126.304102,-56.849612,-141.588257
6102,9.305069,3.846195,-4.680426,-1.231102,-0.826483,-1.369792,125.484328,-55.935483,-141.451132
6103,9.49853,4.023684,-4.794097,-1.491859,-1.002583,-1.405796,124.640378,-54.945278,-141.465542
6104,9.469135,4.424287,-5.474264,-1.701114,-1.296814,-1.486433,123.854718,-53.822454,-141.698291
6105,11.532415,5.090232,-5.461496,-2.003366,-1.546189,-1.516427,123.054893,-52.608312,-142.133944
6106,13.176589,5.117716,-5.694821,-2.384521,-1.812146,-1.543611,122.197383,-51.30299,-142.780177
6107,15.0444,5.385981,-6.498126,-2.833878,-2.08872,-1.608855,121.223336,-49.888989,-143.621843
6108,16.713771,6.251292,-7.046128,-3.338625,-2.460668,-1.66091,120.15054,-48.350459,-144.733275
6109,21.25242,6.333398,-8.280965,-4.000498,-2.814785,-1.596715,118.900101,-46.759028,-146.14548
6110,24.276546,6.505443,-7.581647,-4.597073,-2.865301,-1.623063,117.311019,-45.164756,-147.599326
6111,19.748702,3.433488,-8.717116,-5.30705,-2.889744,-1.65549,115.311371,-43.580396,-149.087993
6112,12.912541,1.707825,-8.843318,-5.253004,-3.156162,-1.596537,113.476637,-41.99991,-150.818193
6113,9.807615,2.751317,-8.649514,-5.281389,-3.594875,-1.537214,111.818385,-40.393902,-152.893905
6114,11.36763,4.494654,-5.697187,-5.365525,-3.807276,-1.429733,110.187151,-38.846723,-155.157281
6115,10.298111,7.837059,-3.056106,-5.668835,-3.826665,-1.324603,108.3677,-37.406551,-157.469593
6116,8.723601,7.694354,-3.270163,-6.150394,-3.971058,-1.217129,106.309509,-36.062307,-159.920943
6117,8.092199,3.087982,-3.631801,-6.306094,-4.156069,-0.975507,104.229555,-34.896087,-162.560963
6118,7.074345,-0.029003,-1.788298,-6.553171,-4.248323,-0.749246,102.031618,-33.92461,-165.316603
6119,6.023719,-0.790712,1.15235,-6.300952,-4.364645,-0.619933,100.002785,-33.098248,-168.178956
6120,7.785841,-5.008092,3.521756,-6.279636,-4.214497,-0.459273,97.914329,-32.461904,-170.967931
6121,6.503996,-7.769728,5.228262,-4.776061,-4.01536,-0.16243,96.612608,-32.079074,-173.653065
6122,4.777237,-6.89068,5.479186,-3.411377,-4.059765,0.128783,96.107218,-31.8944,-176.389275
6123,3.954898,-5.600181,4.807863,-2.315273,-4.188778,0.495491,96.28653,-31.918141,-179.236302
6124,4.357653,-4.170721,4.178651,-1.6038,-4.255869,0.949524,96.92372,-32.177833,177.831
6125,4.817057,-2.701792,4.335719,-1.494877,-4.344459,1.3942,97.700941,-32.65409,174.785342
6126,5.788785,-1.095017,4.159051,-1.715142,-4.477658,1.78018,98.460027,-33.303164,171.585399
6127,6.898013,0.037514,4.231492,-2.201488,-4.582826,2.116077,99.054036,-34.102624,168.243304
6128,7.864055,0.453822,4.542223,-2.799594,-4.681955,2.438756,99.430183,-35.050909,164.753913
6129,8.74694,-0.494438,5.248755,-3.388597,-4.73717,2.748214,99.592876,-36.156512,161.140566
6130,10.004155,-1.879061,6.151613,-3.86271,-4.742493,3.023648,99.59927,-37.411806,157.433673
6131,11.297356,-3.059606,6.811821,-4.088353,-4.659156,3.253479,99.565964,-38.806969,153.692614
6132,12.471422,-3.680884,7.856044,-4.192422,-4.562568,3.465379,99.56729,-40.330607,149.919462
6133,13.703975,-3.88145,8.662849,-4.148207,-4.409125,3.670784,99.676139,-41.983878,146.142617
6134,14.412695,-3.675454,8.773615,-3.98381,-4.217386,3.848415,99.952998,-43.744991,142.380241
6135,14.351482,-3.315122,8.744793,-3.794425,-4.049744,4.013555,100.440467,-45.599925,138.593948
6136,14.14132,-2.602644,8.389221,-3.618095,-3.922278,4.180328,101.174381,-47.531649,134.728741
6137,14.095288,-1.939865,7.802512,-3.485776,-3.789382,4.358429,102.156782,-49.541271,130.751573
6138,13.979612,-1.640024,7.430289,-3.433387,-3.64057,4.536589,103.36428,-51.616269,126.642374
6139,14.001752,-1.347837,6.640116,-3.393972,-3.476042,4.688669,104.813568,-53.740649,122.373315
6140,14.085595,-0.911856,6.771539,-3.486848,-3.351863,4.798509,106.491478,-55.870788,117.876
6141,14.577934,-0.549316,7.38557,-3.633333,-3.226345,4.860704,108.402988,-57.977567,113.108981
6142,15.03941,-0.116995,9.326176,-3.824096,-3.046922,4.871065,110.50138,-60.028958,108.10568
6143,15.531383,-0.915339,10.093508,-3.956824,-2.817135,4.858571,112.803645,-62.025341,102.880847
6144,16.007646,-1.708851,10.660688,-3.731214,-2.510573,4.893586,115.498691,-63.996577,97.458139
6145,16.151847,-1.907353,10.470751,-3.321868,-2.197175,4.928473,118.759051,-65.940843,91.757216
6146,16.168344,-0.780668,10.625122,-2.932862,-1.841144,4.977744,122.622199,-67.856784,85.731457
6147,15.926896,0.303969,9.884634,-2.655823,-1.488302,5.035258,127.169031,-69.741077,79.220325
6148,15.78979,1.456363,8.851688,-2.428228,-1.15637,5.084547,132.54845,-71.555355,72.045591
6149,15.751873,2.332907,7.998214,-2.293195,-0.832491,5.104924,138.907567,-73.262337,63.994304
6150,15.967854,3.454472,6.702265,-2.022023,-0.560153,5.072135,146.511106,-74.771465,54.881681
6151,16.495552,5.190561,5.628259,-1.842936,-0.26158,4.994943,155.370268,-76.037334,44.634451
6152,15.900914,6.964522,4.310063,-1.912878,0.054061,4.822135,165.096173,-77.004389,33.50789
6153,10.297705,4.562473,-0.035522,-1.873089,0.048444,4.31132,174.77224,-77.466139,22.484381
6154,10.468962,7.352512,-5.130312,-0.541997,-0.691839,3.970762,-175.441469,-77.08057,12.134429
6155,13.465083,13.306925,-4.420022,-0.752808,-0.755715,3.543149,-167.614866,-76.350464,3.647398
6156,13.575576,16.850239,-3.238529,-1.267566,-0.621572,2.980022,-162.122753,-75.558944,-2.762319
6157,11.930414,17.346194,-2.620542,-2.011004,-0.748322,2.428662,-158.864591,-74.688078,-7.327762
6158,11.497257,14.325322,-0.702463,-2.441743,-0.682697,1.790629,-157.393699,-73.941885,-10.308804
6159,11.956327,12.15168,1.167763,-2.212463,-0.305907,1.076659,-156.938495,-73.539526,-12.105159
6160,11.298154,12.617591,3.14931,-1.786741,0.092296,0.391698,-157.195984,-73.500013,-12.904426
6161,11.063278,13.757755,3.212879,-1.44257,0.347344,-0.240993,-158.195363,-73.735463,-12.725601
6162,10.575207,13.731207,2.065091,-1.236176,0.561971,-0.750134,-159.901455,-74.189076,-11.687597
6163,9.955111,13.132883,0.862711,-1.053119,0.667569,-1.169031,-162.338138,-74.767158,-9.785915
6164,8.913169,12.660249,0.133216,-0.908022,0.706475,-1.510359,-165.56195,-75.394768,-6.988341
6165,7.88948,11.377705,-0.324039,-0.858891,0.727436,-1.772823,-169.595403,-76.02026,-3.334656
6166,9.124653,4.61517,-4.160768,-1.017469,0.633292,-1.7628,-174.06197,-76.522397,0.662812
6167,9.061433,-10.204268,-3.972096,-1.865829,0.828068,-1.163966,-177.820794,-77.04272,3.425289
6168,9.692611,-13.753423,-4.950267,-1.374509,0.634355,-0.838116,179.292871,-77.41146,5.577112
6169,13.531582,-7.634412,-10.26407,-0.556554,0.142885,-1.029517,176.316394,-77.47033,8.299126
6170,20.270899,4.421557,-4.909185,0.132597,-0.291198,-1.921247,171.599342,-77.187349,13.211442
6171,18.114257,5.888205,3.248141,-0.933625,0.397864,-2.648703,164.353482,-77.093624,20.093867
6172,9.092472,1.756083,5.884958,-0.558286,0.303691,-2.539825,157.852639,-76.78555,26.438396
6173,6.592666,2.167432,4.977807,-0.268402,-0.16451,-2.062756,153.378768,-76.211331,30.880383
6174,5.379599,2.369461,0.760159,-0.481551,-0.274045,-1.626499,150.126194,-75.630841,33.94894
6175,3.125285,11.308734,-4.391127,0.725761,-0.869017,-1.593889,148.533845,-74.736761,36.025416
6176,14.462235,9.27422,-3.660831,-0.992016,-1.018912,-1.768896,146.064717,-73.696915,38.000311
6177,10.238338,-4.632824,-1.38586,0.24069,0.056808,-1.326359,144.037665,-73.288047,40.257803
6178,8.516418,7.737812,0.446891,0.543511,-0.850289,-1.228305,143.443025,-72.478079,41.205619
6179,11.136859,4.139196,-3.336553,-0.204041,-0.368523,-1.283673,141.905467,-71.864084,42.697373
6180,9.936195,4.834237,-3.27998,0.067088,-0.443543,-1.08726,140.958728,-71.276135,43.735588
6181,9.138425,2.289565,-1.668679,-0.057741,-0.209285,-0.980669,139.886323,-70.825528,44.83395
6182,9.075682,1.589917,-3.814185,0.440936,-0.465426,-0.912199,139.499676,-70.283226,45.511694
6183,9.586536,3.951234,-3.146248,0.417583,-0.252033,-0.793573,139.04768,-69.876934,46.246428
6184,9.16418,4.398939,-3.66562,0.05484,-0.310177,-0.706883,138.573201,-69.475635,46.785701
6185,9.752825,4.501828,-2.896897,-0.237709,-0.181691,-0.600875,137.939527,-69.16845,47.316959
6186,9.232453,3.796094,-3.476424,-0.509455,-0.070394,-0.472086,137.198003,-68.955359,47.798164
6187,8.803825,3.235917,-3.588536,-0.508157,0.03035,-0.358794,136.48695,-68.827061,48.247822
6188,8.807454,2.816996,-3.187859,-0.399017,0.074304,-0.247857,135.919276,-68.758692,48.611294
6189,8.962967,2.506242,-2.986062,-0.217453,0.089683,-0.169638,135.523007,-68.7272,48.902382
6190,9.094678,2.427936,-2.959484,-0.121033,0.091679,-0.098597,135.256713,-68.724118,49.113522
6191,8.872009,2.286218,-3.216007,-0.033586,0.086722,-0.042419,135.102674,-68.741791,49.257753
6192,8.903294,2.191312,-3.292471,0.034759,0.076266,-0.0074,135.036581,-68.768931,49.349822
6193,8.735665,1.96699,-3.366378,0.032545,0.044925,0.015492,135.024149,-68.792952,49.382759
6194,8.778902,2.110528,-3.478757,0.063928,0.007152,0.03172,135.087577,-68.80789,49.353805
6195,8.906409,2.938312,-3.061537,0.030877,0.035256,0.044525,135.114857,-68.839721,49.343133
6196,9.192417,3.49967,-3.008031,-0.038799,0.133494,0.072537,135.030065,-68.922423,49.40999
6197,9.105858,2.737717,-2.453381,-0.254575,0.18333,0.091632,134.786807,-69.033227,49.513964
6198,9.47581,2.643346,-2.403279,-0.220124,0.163626,0.084034,134.57599,-69.132586,49.604425
6199,9.684131,3.468955,-1.396147,-0.244819,0.205973,0.082242,134.300537,-69.24832,49.748673
6200,9.320494,2.410144,-1.296984,-0.336418,0.211645,0.0669,133.949182,-69.359469,49.918007
6201,9.275151,1.946196,-1.390234,-0.239715,0.14477,0.026298,133.67998,-69.427259,50.058493
6202,9.282547,1.997128,-1.3506,-0.166087,0.102046,-0.0162,133.45599,-69.460043,50.195874
6203,9.303995,1.807292,-1.27287,-0.142804,0.041598,-0.072841,133.251039,-69.44561,50.326962
6204,9.393849,1.505084,-1.423568,-0.06944,-0.010397,-0.144978,133.072754,-69.380161,50.4747
6205,9.51873,1.359564,-1.815349,0.039654,-0.049945,-0.215759,132.927059,-69.269872,50.654272
6206,9.374974,1.431334,-1.961767,0.088865,-0.076836,-0.302551,132.753969,-69.112048,50.8937
6207,9.16793,1.479988,-1.86768,0.124442,-0.099331,-0.387584,132.54186,-68.909855,51.196787
6208,9.194963,1.373595,-2.142447,0.1784,-0.110596,-0.457696,132.309889,-68.672755,51.555041
6209,9.088389,1.488797,-2.508928,0.216847,-0.124107,-0.532433,132.046947,-68.39872,51.970601
6210,9.177831,1.856317,-2.47599,0.194299,-0.140655,-0.605643,131.729254,-68.085808,52.432314
6211,9.064412,1.978395,-2.187519,0.09829,-0.147298,-0.678978,131.30572,-67.738388,52.949669
6212,9.413951,2.157961,-2.227453,0.026673,-0.154976,-0.739765,130.810444,-67.359692,53.501881
6213,9.859995,1.973055,-3.093227,-0.216761,-0.032192,-0.80206,130.011577,-66.997682,54.233328
6214,9.64361,1.935536,-3.663361,-0.379241,0.052742,-0.880675,128.991672,-66.626801,55.106256
6215,9.96408,2.526866,-3.388673,-0.485533,0.078978,-0.954472,127.853481,-66.226368,56.044032
6216,9.491193,2.410871,-3.418926,-0.608216,0.116039,-1.044913,126.573637,-65.789046,57.063244
6217,9.183337,2.788094,-2.938629,-0.557455,0.087769,-1.119246,125.337134,-65.299381,58.070203
6218,9.459832,3.093317,-3.019596,-0.562481,0.135675,-1.163763,124.062879,-64.794723,59.119956
6219,9.717346,3.078941,-3.496616,-0.539274,0.154113,-1.206421,122.800095,-64.266444,60.175892
6220,9.968467,3.455894,-2.933361,-0.575728,0.127049,-1.269923,121.551536,-63.688655,61.197985
6221,10.201465,3.760376,-1.760599,-0.62062,0.089985,-1.320061,120.332418,-63.066444,62.163382
6222,11.064927,3.938607,-0.955696,-0.711658,0.109062,-1.358843,119.071635,-62.420479,63.122714
6223,12.454312,3.220914,-1.529911,-0.675668,0.220466,-1.389149,117.759722,-61.780643,64.168521
6224,12.277048,3.299923,-3.188862,-0.653593,0.22072,-1.456595,116.480692,-61.094852,65.198153
6225,12.623389,4.072506,-2.620734,-0.747433,0.227965,-1.545373,115.155229,-60.354968,66.226052
6226,12.80775,3.628819,-2.328205,-1.027473,0.298304,-1.635126,113.629233,-59.571718,67.308474
6227,13.14454,3.822457,-1.539796,-1.205412,0.347596,-1.740856,111.98436,-58.729949,68.419205
6228,13.524158,3.168128,-0.885537,-1.35149,0.379969,-1.829018,110.271355,-57.830356,69.522391
6229,14.579715,2.702059,-0.797599,-1.46132,0.39472,-1.929581,108.528471,-56.863496,70.597088
6230,15.45891,2.100639,-1.053628,-1.535281,0.427753,-2.053043,106.763578,-55.81632,71.660317
6231,16.768233,1.291312,-1.033233,-1.581954,0.437293,-2.183464,105.016142,-54.68307,72.682757
6232,18.366143,0.566633,-0.985614,-1.611535,0.467754,-2.315246,103.287467,-53.461857,73.67693
6233,19.835807,-0.72208,-1.16962,-1.625208,0.490705,-2.422178,101.600567,-52.169321,74.624197
6234,20.857101,-1.579873,-0.627062,-1.684465,0.468053,-2.531399,99.964373,-50.794317,75.481501
6235,20.89138,-2.148456,0.071906,-1.909106,0.440938,-2.66766,98.283089,-49.328502,76.245774
6236,21.151358,-2.538926,0.660474,-1.84217,0.412062,-2.907198,96.717648,-47.707539,76.926038
6237,22.107968,-2.417718,0.916696,-1.585677,0.45762,-3.22912,95.324535,-45.899322,77.588167
6238,21.481175,-2.726239,-2.02586,-0.9364,0.525812,-3.470896,94.32248,-43.942713,78.246988
6239,21.354545,-0.384658,-2.175667,-0.199956,0.625058,-3.632733,93.740489,-41.897436,78.931301
6240,18.824992,2.593162,-4.716421,0.186841,0.760309,-3.653872,93.359749,-39.834611,79.676416
6241,18.17518,1.510234,-2.999326,0.093797,0.747318,-3.541416,92.979102,-37.840413,80.366652
6242,15.01808,1.975197,-2.111135,-0.040458,0.829896,-3.385303,92.530036,-35.925585,81.075805
6243,12.766421,-1.05157,-3.329109,-0.064266,0.691975,-3.051377,92.164807,-34.203703,81.644258
6244,10.588435,0.073885,-2.448045,-0.156642,0.567935,-2.70269,91.825125,-32.66719,82.097444
6245,7.23498,-2.382174,-5.014629,-0.257721,0.446549,-2.125982,91.495167,-31.46668,82.437608
6246,7.443591,-0.047347,-0.591715,-1.020977,-0.059254,-1.809628,90.917787,-30.429128,82.422417
6247,7.627366,-6.722837,-3.476839,-0.548704,0.237602,-1.111876,90.519974,-29.804098,82.585539
6248,5.256028,-5.510697,-1.885128,-0.496561,0.108335,-0.396032,90.199586,-29.577365,82.65757
6249,4.553196,-5.14332,-0.84796,-0.742679,-0.000869,0.086649,89.774806,-29.638121,82.653218
6250,3.659613,-4.654373,-1.196843,-0.776591,-0.128469,0.561365,89.370958,-29.960093,82.570096
6251,3.666162,-3.508547,-1.346783,-0.835558,-0.268454,0.988906,88.977786,-30.540571,82.397541
6252,3.834409,-2.827714,-1.380351,-0.878852,-0.327605,1.395518,88.576859,-31.343773,82.197556
6253,3.658427,-2.374269,-1.487762,-0.760784,-0.369959,1.797161,88.255917,-32.391156,81.977379
6254,3.581888,-1.704527,-1.49196,-0.658733,-0.425815,2.195134,88.010748,-33.655973,81.73431
6255,3.732439,-1.411064,-1.393614,-0.605909,-0.462835,2.583729,87.809411,-35.157688,81.474078
6256,3.981503,-1.462805,-1.221265,-0.558522,-0.480977,2.944868,87.641301,-36.854407,81.215328
6257,4.255689,-1.233877,-1.044292,-0.495606,-0.489542,3.275648,87.514951,-38.754478,80.956217
6258,4.554372,-0.682677,-0.790742,-0.444717,-0.490973,3.574462,87.419354,-40.812755,80.707089
6259,5.125965,-0.214005,-0.746731,-0.435733,-0.504704,3.839115,87.341029,-43.036846,80.448739
6260,5.770477,-0.123811,-0.686433,-0.460473,-0.511088,4.085701,87.255101,-45.388816,80.19332
6261,6.288232,-0.256693,-0.745883,-0.386379,-0.51659,4.294104,87.224048,-47.874527,79.929565
6262,6.826569,-0.173304,-0.741983,-0.1855,-0.536628,4.503044,87.332289,-50.466108,79.645822
6263,7.421057,0.237761,-0.615171,-0.013985,-0.544994,4.719693,87.571823,-53.195975,79.329009
6264,8.166581,0.722306,-0.495878,0.10379,-0.545676,4.935619,87.915555,-56.033828,78.980204
6265,9.134821,0.875163,-0.484699,0.143763,-0.55415,5.140561,88.350483,-59.002878,78.560284
6266,10.197605,1.025308,-0.617361,0.241667,-0.583789,5.324447,88.955405,-62.06042,78.024501
6267,11.231341,1.083636,-0.539612,0.350892,-0.618159,5.480528,89.809765,-65.219582,77.29345
6268,12.359826,1.173436,-0.621282,0.500303,-0.65741,5.609078,91.033827,-68.430383,76.274016
6269,13.462094,1.324804,-0.654521,0.698175,-0.67415,5.699916,92.811578,-71.69734,74.806833
6270,14.677925,1.637222,-1.170514,1.028213,-0.709961,5.780519,95.567874,-74.971088,72.545533
6271,16.049275,2.342579,-2.055454,1.498262,-0.731913,5.814885,100.1011,-78.231876,68.767396
6272,17.074018,4.353052,-2.142496,1.974753,-0.760105,5.800469,108.083556,-81.354454,61.809185
6273,18.669596,5.805632,-2.025077,1.936026,-0.654342,5.806178,123.39699,-84.223929,47.495402
6274,19.670487,6.479634,-3.530614,2.116299,-0.60174,5.755061,157.888329,-86.127588,14.109348
6275,20.853751,8.624102,-3.611336,2.204689,-0.617529,5.594867,-154.938625,-85.650857,-31.908064
6276,21.598569,10.926692,-4.201446,2.09214,-0.601985,5.319082,-130.319926,-83.480961,-55.426675
6277,19.857563,12.445129,-5.52974,2.051683,-0.560443,5.049804,-119.01044,-80.895437,-65.654119
6278,18.229671,16.551739,-6.873362,2.163712,-0.730476,4.762732,-113.279297,-78.259146,-70.219589
6279,15.868234,22.807033,-7.889692,1.422292,-0.805468,4.275346,-110.359266,-75.800995,-72.380817
6280,12.61421,29.398075,-6.354011,0.188783,-1.200058,3.609761,-110.005242,-73.622402,-72.635861
6281,12.878319,32.447309,-1.39297,-1.379526,-1.447196,2.681124,-111.53686,-71.883101,-71.861238
6282,13.202057,28.799491,4.483098,-2.614736,-1.123866,1.378681,-113.896286,-70.905625,-70.952756
